in:Setback_N,in:Setback_M,in:Setback_S,in:Height_N,in:Height_M,in:Height_S,out:blank,out:DirSunChange,out:AvgDirSun,out:SolRadChange,out:AvgSolRad,img_1,img_2,img_3,img_4,img_5,img_6
84,42,84,26,52,26,,+14.64,+4.46,+13.59,+0.48,northarrow.png,-83.6.26.-41.8.52.-83.6.26_1.png,-83.6.26.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-83.6.26.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,42,26,52,26,,+14.87,+4.47,+14.12,+0.48,northarrow.png,-41.8.26.-41.8.52.-83.6.26_1.png,-41.8.26.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-41.8.26.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,0,26,52,26,,+14.88,+4.47,+14.16,+0.48,northarrow.png,0.26.-41.8.52.-83.6.26_1.png,0.26.-41.8.52.-83.6.26_3.png,LegendDirSun.png,0.26.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,84,26,52,39,,+12.53,+4.38,+9.37,+0.46,northarrow.png,-83.6.39.-41.8.52.-83.6.26_1.png,-83.6.39.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-83.6.39.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,42,26,52,39,,+14.75,+4.47,+13.74,+0.48,northarrow.png,-41.8.39.-41.8.52.-83.6.26_1.png,-41.8.39.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-41.8.39.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,0,26,52,39,,+14.88,+4.47,+14.16,+0.48,northarrow.png,0.39.-41.8.52.-83.6.26_1.png,0.39.-41.8.52.-83.6.26_3.png,LegendDirSun.png,0.39.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,84,26,52,52,,+8.00,+4.21,+1.91,+0.43,northarrow.png,-83.6.52.-41.8.52.-83.6.26_1.png,-83.6.52.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-83.6.52.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,42,26,52,52,,+13.26,+4.41,+10.71,+0.46,northarrow.png,-41.8.52.-41.8.52.-83.6.26_1.png,-41.8.52.-41.8.52.-83.6.26_3.png,LegendDirSun.png,-41.8.52.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,42,0,26,52,52,,+14.88,+4.47,+14.16,+0.48,northarrow.png,0.52.-41.8.52.-83.6.26_1.png,0.52.-41.8.52.-83.6.26_3.png,LegendDirSun.png,0.52.-41.8.52.-83.6.26_2.png,LegendSolRad.png
84,0,84,26,52,13,,+17.44,+4.57,+18.24,+0.50,northarrow.png,-83.6.13.0.52.-83.6.26_1.png,-83.6.13.0.52.-83.6.26_3.png,LegendDirSun.png,-83.6.13.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,42,26,52,13,,+17.44,+4.57,+18.26,+0.50,northarrow.png,-41.8.13.0.52.-83.6.26_1.png,-41.8.13.0.52.-83.6.26_3.png,LegendDirSun.png,-41.8.13.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,0,26,52,13,,+17.44,+4.57,+18.26,+0.50,northarrow.png,0.13.0.52.-83.6.26_1.png,0.13.0.52.-83.6.26_3.png,LegendDirSun.png,0.13.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,84,26,52,26,,+17.18,+4.56,+17.61,+0.49,northarrow.png,-83.6.26.0.52.-83.6.26_1.png,-83.6.26.0.52.-83.6.26_3.png,LegendDirSun.png,-83.6.26.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,42,26,52,26,,+17.43,+4.57,+18.21,+0.50,northarrow.png,-41.8.26.0.52.-83.6.26_1.png,-41.8.26.0.52.-83.6.26_3.png,LegendDirSun.png,-41.8.26.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,0,26,52,26,,+17.44,+4.57,+18.26,+0.50,northarrow.png,0.26.0.52.-83.6.26_1.png,0.26.0.52.-83.6.26_3.png,LegendDirSun.png,0.26.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,84,26,52,39,,+14.81,+4.47,+13.12,+0.47,northarrow.png,-83.6.39.0.52.-83.6.26_1.png,-83.6.39.0.52.-83.6.26_3.png,LegendDirSun.png,-83.6.39.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,42,26,52,39,,+17.30,+4.57,+17.83,+0.49,northarrow.png,-41.8.39.0.52.-83.6.26_1.png,-41.8.39.0.52.-83.6.26_3.png,LegendDirSun.png,-41.8.39.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,0,26,52,39,,+17.44,+4.57,+18.26,+0.50,northarrow.png,0.39.0.52.-83.6.26_1.png,0.39.0.52.-83.6.26_3.png,LegendDirSun.png,0.39.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,84,26,52,52,,+10.13,+4.29,+5.24,+0.44,northarrow.png,-83.6.52.0.52.-83.6.26_1.png,-83.6.52.0.52.-83.6.26_3.png,LegendDirSun.png,-83.6.52.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,42,26,52,52,,+15.68,+4.50,+14.41,+0.48,northarrow.png,-41.8.52.0.52.-83.6.26_1.png,-41.8.52.0.52.-83.6.26_3.png,LegendDirSun.png,-41.8.52.0.52.-83.6.26_2.png,LegendSolRad.png
84,0,0,26,52,52,,+17.44,+4.57,+18.26,+0.50,northarrow.png,0.52.0.52.-83.6.26_1.png,0.52.0.52.-83.6.26_3.png,LegendDirSun.png,0.52.0.52.-83.6.26_2.png,LegendSolRad.png
42,84,84,26,13,13,,+18.32,+4.61,+19.30,+0.50,northarrow.png,-83.6.13.-83.6.13.-41.8.26_1.png,-83.6.13.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,13,13,,+18.32,+4.61,+19.31,+0.50,northarrow.png,-41.8.13.-83.6.13.-41.8.26_1.png,-41.8.13.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,13,13,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.13.-83.6.13.-41.8.26_1.png,0.13.-83.6.13.-41.8.26_3.png,LegendDirSun.png,0.13.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,13,26,,+18.06,+4.60,+18.67,+0.50,northarrow.png,-83.6.26.-83.6.13.-41.8.26_1.png,-83.6.26.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-83.6.26.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,13,26,,+18.32,+4.61,+19.27,+0.50,northarrow.png,-41.8.26.-83.6.13.-41.8.26_1.png,-41.8.26.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-41.8.26.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,13,26,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.26.-83.6.13.-41.8.26_1.png,0.26.-83.6.13.-41.8.26_3.png,LegendDirSun.png,0.26.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,13,39,,+15.70,+4.51,+14.16,+0.48,northarrow.png,-83.6.39.-83.6.13.-41.8.26_1.png,-83.6.39.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-83.6.39.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,13,39,,+18.19,+4.60,+18.88,+0.50,northarrow.png,-41.8.39.-83.6.13.-41.8.26_1.png,-41.8.39.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-41.8.39.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,13,39,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.39.-83.6.13.-41.8.26_1.png,0.39.-83.6.13.-41.8.26_3.png,LegendDirSun.png,0.39.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,13,52,,+11.01,+4.32,+6.29,+0.45,northarrow.png,-83.6.52.-83.6.13.-41.8.26_1.png,-83.6.52.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-83.6.52.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,13,52,,+16.57,+4.54,+15.47,+0.48,northarrow.png,-41.8.52.-83.6.13.-41.8.26_1.png,-41.8.52.-83.6.13.-41.8.26_3.png,LegendDirSun.png,-41.8.52.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,13,52,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.52.-83.6.13.-41.8.26_1.png,0.52.-83.6.13.-41.8.26_3.png,LegendDirSun.png,0.52.-83.6.13.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,13,13,,+18.32,+4.61,+19.30,+0.50,northarrow.png,-83.6.13.-41.8.13.-41.8.26_1.png,-83.6.13.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,13,13,,+18.32,+4.61,+19.31,+0.50,northarrow.png,-41.8.13.-41.8.13.-41.8.26_1.png,-41.8.13.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,13,13,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.13.-41.8.13.-41.8.26_1.png,0.13.-41.8.13.-41.8.26_3.png,LegendDirSun.png,0.13.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,13,26,,+18.06,+4.60,+18.67,+0.50,northarrow.png,-83.6.26.-41.8.13.-41.8.26_1.png,-83.6.26.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-83.6.26.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,13,26,,+18.32,+4.61,+19.27,+0.50,northarrow.png,-41.8.26.-41.8.13.-41.8.26_1.png,-41.8.26.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-41.8.26.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,13,26,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.26.-41.8.13.-41.8.26_1.png,0.26.-41.8.13.-41.8.26_3.png,LegendDirSun.png,0.26.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,13,39,,+15.70,+4.51,+14.16,+0.48,northarrow.png,-83.6.39.-41.8.13.-41.8.26_1.png,-83.6.39.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-83.6.39.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,13,39,,+18.19,+4.60,+18.88,+0.50,northarrow.png,-41.8.39.-41.8.13.-41.8.26_1.png,-41.8.39.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-41.8.39.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,13,39,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.39.-41.8.13.-41.8.26_1.png,0.39.-41.8.13.-41.8.26_3.png,LegendDirSun.png,0.39.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,13,52,,+11.01,+4.32,+6.29,+0.45,northarrow.png,-83.6.52.-41.8.13.-41.8.26_1.png,-83.6.52.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-83.6.52.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,13,52,,+16.57,+4.54,+15.47,+0.48,northarrow.png,-41.8.52.-41.8.13.-41.8.26_1.png,-41.8.52.-41.8.13.-41.8.26_3.png,LegendDirSun.png,-41.8.52.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,13,52,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.52.-41.8.13.-41.8.26_1.png,0.52.-41.8.13.-41.8.26_3.png,LegendDirSun.png,0.52.-41.8.13.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,13,13,,+18.32,+4.61,+19.30,+0.50,northarrow.png,-83.6.13.0.13.-41.8.26_1.png,-83.6.13.0.13.-41.8.26_3.png,LegendDirSun.png,-83.6.13.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,13,13,,+18.32,+4.61,+19.31,+0.50,northarrow.png,-41.8.13.0.13.-41.8.26_1.png,-41.8.13.0.13.-41.8.26_3.png,LegendDirSun.png,-41.8.13.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,13,13,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.13.0.13.-41.8.26_1.png,0.13.0.13.-41.8.26_3.png,LegendDirSun.png,0.13.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,13,26,,+18.06,+4.60,+18.67,+0.50,northarrow.png,-83.6.26.0.13.-41.8.26_1.png,-83.6.26.0.13.-41.8.26_3.png,LegendDirSun.png,-83.6.26.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,13,26,,+18.32,+4.61,+19.27,+0.50,northarrow.png,-41.8.26.0.13.-41.8.26_1.png,-41.8.26.0.13.-41.8.26_3.png,LegendDirSun.png,-41.8.26.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,13,26,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.26.0.13.-41.8.26_1.png,0.26.0.13.-41.8.26_3.png,LegendDirSun.png,0.26.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,13,39,,+15.70,+4.51,+14.16,+0.48,northarrow.png,-83.6.39.0.13.-41.8.26_1.png,-83.6.39.0.13.-41.8.26_3.png,LegendDirSun.png,-83.6.39.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,13,39,,+18.19,+4.60,+18.88,+0.50,northarrow.png,-41.8.39.0.13.-41.8.26_1.png,-41.8.39.0.13.-41.8.26_3.png,LegendDirSun.png,-41.8.39.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,13,39,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.39.0.13.-41.8.26_1.png,0.39.0.13.-41.8.26_3.png,LegendDirSun.png,0.39.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,13,52,,+11.01,+4.32,+6.29,+0.45,northarrow.png,-83.6.52.0.13.-41.8.26_1.png,-83.6.52.0.13.-41.8.26_3.png,LegendDirSun.png,-83.6.52.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,13,52,,+16.57,+4.54,+15.47,+0.48,northarrow.png,-41.8.52.0.13.-41.8.26_1.png,-41.8.52.0.13.-41.8.26_3.png,LegendDirSun.png,-41.8.52.0.13.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,13,52,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.52.0.13.-41.8.26_1.png,0.52.0.13.-41.8.26_3.png,LegendDirSun.png,0.52.0.13.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,26,13,,+17.85,+4.59,+18.48,+0.50,northarrow.png,-83.6.13.-83.6.26.-41.8.26_1.png,-83.6.13.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,26,13,,+17.85,+4.59,+18.51,+0.50,northarrow.png,-41.8.13.-83.6.26.-41.8.26_1.png,-41.8.13.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,26,13,,+17.85,+4.59,+18.51,+0.50,northarrow.png,0.13.-83.6.26.-41.8.26_1.png,0.13.-83.6.26.-41.8.26_3.png,LegendDirSun.png,0.13.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,26,26,,+17.60,+4.58,+17.93,+0.49,northarrow.png,-83.6.26.-83.6.26.-41.8.26_1.png,-83.6.26.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-83.6.26.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,26,26,,+17.84,+4.59,+18.47,+0.50,northarrow.png,-41.8.26.-83.6.26.-41.8.26_1.png,-41.8.26.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-41.8.26.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,26,26,,+17.85,+4.59,+18.51,+0.50,northarrow.png,0.26.-83.6.26.-41.8.26_1.png,0.26.-83.6.26.-41.8.26_3.png,LegendDirSun.png,0.26.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,26,39,,+15.25,+4.49,+13.56,+0.48,northarrow.png,-83.6.39.-83.6.26.-41.8.26_1.png,-83.6.39.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-83.6.39.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,26,39,,+17.72,+4.58,+18.17,+0.49,northarrow.png,-41.8.39.-83.6.26.-41.8.26_1.png,-41.8.39.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-41.8.39.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,26,39,,+17.85,+4.59,+18.51,+0.50,northarrow.png,0.39.-83.6.26.-41.8.26_1.png,0.39.-83.6.26.-41.8.26_3.png,LegendDirSun.png,0.39.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,26,52,,+10.59,+4.31,+5.78,+0.44,northarrow.png,-83.6.52.-83.6.26.-41.8.26_1.png,-83.6.52.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-83.6.52.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,26,52,,+16.13,+4.52,+14.94,+0.48,northarrow.png,-41.8.52.-83.6.26.-41.8.26_1.png,-41.8.52.-83.6.26.-41.8.26_3.png,LegendDirSun.png,-41.8.52.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,26,52,,+17.85,+4.59,+18.51,+0.50,northarrow.png,0.52.-83.6.26.-41.8.26_1.png,0.52.-83.6.26.-41.8.26_3.png,LegendDirSun.png,0.52.-83.6.26.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,26,13,,+18.32,+4.61,+19.30,+0.50,northarrow.png,-83.6.13.-41.8.26.-41.8.26_1.png,-83.6.13.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,26,13,,+18.32,+4.61,+19.31,+0.50,northarrow.png,-41.8.13.-41.8.26.-41.8.26_1.png,-41.8.13.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,26,13,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.13.-41.8.26.-41.8.26_1.png,0.13.-41.8.26.-41.8.26_3.png,LegendDirSun.png,0.13.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,26,26,,+18.06,+4.60,+18.67,+0.50,northarrow.png,-83.6.26.-41.8.26.-41.8.26_1.png,-83.6.26.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-83.6.26.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,26,26,,+18.32,+4.61,+19.27,+0.50,northarrow.png,-41.8.26.-41.8.26.-41.8.26_1.png,-41.8.26.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-41.8.26.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,26,26,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.26.-41.8.26.-41.8.26_1.png,0.26.-41.8.26.-41.8.26_3.png,LegendDirSun.png,0.26.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,26,39,,+15.70,+4.51,+14.16,+0.48,northarrow.png,-83.6.39.-41.8.26.-41.8.26_1.png,-83.6.39.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-83.6.39.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,26,39,,+18.19,+4.60,+18.88,+0.50,northarrow.png,-41.8.39.-41.8.26.-41.8.26_1.png,-41.8.39.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-41.8.39.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,26,39,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.39.-41.8.26.-41.8.26_1.png,0.39.-41.8.26.-41.8.26_3.png,LegendDirSun.png,0.39.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,26,52,,+11.01,+4.32,+6.29,+0.45,northarrow.png,-83.6.52.-41.8.26.-41.8.26_1.png,-83.6.52.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-83.6.52.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,26,52,,+16.57,+4.54,+15.47,+0.48,northarrow.png,-41.8.52.-41.8.26.-41.8.26_1.png,-41.8.52.-41.8.26.-41.8.26_3.png,LegendDirSun.png,-41.8.52.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,42,0,26,26,52,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.52.-41.8.26.-41.8.26_1.png,0.52.-41.8.26.-41.8.26_3.png,LegendDirSun.png,0.52.-41.8.26.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,26,13,,+18.32,+4.61,+19.30,+0.50,northarrow.png,-83.6.13.0.26.-41.8.26_1.png,-83.6.13.0.26.-41.8.26_3.png,LegendDirSun.png,-83.6.13.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,26,13,,+18.32,+4.61,+19.31,+0.50,northarrow.png,-41.8.13.0.26.-41.8.26_1.png,-41.8.13.0.26.-41.8.26_3.png,LegendDirSun.png,-41.8.13.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,26,13,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.13.0.26.-41.8.26_1.png,0.13.0.26.-41.8.26_3.png,LegendDirSun.png,0.13.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,26,26,,+18.06,+4.60,+18.67,+0.50,northarrow.png,-83.6.26.0.26.-41.8.26_1.png,-83.6.26.0.26.-41.8.26_3.png,LegendDirSun.png,-83.6.26.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,26,26,,+18.32,+4.61,+19.27,+0.50,northarrow.png,-41.8.26.0.26.-41.8.26_1.png,-41.8.26.0.26.-41.8.26_3.png,LegendDirSun.png,-41.8.26.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,26,26,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.26.0.26.-41.8.26_1.png,0.26.0.26.-41.8.26_3.png,LegendDirSun.png,0.26.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,26,39,,+15.70,+4.51,+14.16,+0.48,northarrow.png,-83.6.39.0.26.-41.8.26_1.png,-83.6.39.0.26.-41.8.26_3.png,LegendDirSun.png,-83.6.39.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,26,39,,+18.19,+4.60,+18.88,+0.50,northarrow.png,-41.8.39.0.26.-41.8.26_1.png,-41.8.39.0.26.-41.8.26_3.png,LegendDirSun.png,-41.8.39.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,26,39,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.39.0.26.-41.8.26_1.png,0.39.0.26.-41.8.26_3.png,LegendDirSun.png,0.39.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,84,26,26,52,,+11.01,+4.32,+6.29,+0.45,northarrow.png,-83.6.52.0.26.-41.8.26_1.png,-83.6.52.0.26.-41.8.26_3.png,LegendDirSun.png,-83.6.52.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,42,26,26,52,,+16.57,+4.54,+15.47,+0.48,northarrow.png,-41.8.52.0.26.-41.8.26_1.png,-41.8.52.0.26.-41.8.26_3.png,LegendDirSun.png,-41.8.52.0.26.-41.8.26_2.png,LegendSolRad.png
42,0,0,26,26,52,,+18.32,+4.61,+19.32,+0.50,northarrow.png,0.52.0.26.-41.8.26_1.png,0.52.0.26.-41.8.26_3.png,LegendDirSun.png,0.52.0.26.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,39,13,,+14.14,+4.44,+13.30,+0.47,northarrow.png,-83.6.13.-83.6.39.-41.8.26_1.png,-83.6.13.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,39,13,,+14.14,+4.44,+13.32,+0.47,northarrow.png,-41.8.13.-83.6.39.-41.8.26_1.png,-41.8.13.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,39,13,,+14.14,+4.44,+13.33,+0.47,northarrow.png,0.13.-83.6.39.-41.8.26_1.png,0.13.-83.6.39.-41.8.26_3.png,LegendDirSun.png,0.13.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,39,26,,+13.90,+4.44,+12.78,+0.47,northarrow.png,-83.6.26.-83.6.39.-41.8.26_1.png,-83.6.26.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-83.6.26.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,39,26,,+14.14,+4.44,+13.29,+0.47,northarrow.png,-41.8.26.-83.6.39.-41.8.26_1.png,-41.8.26.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-41.8.26.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,39,26,,+14.14,+4.44,+13.33,+0.47,northarrow.png,0.26.-83.6.39.-41.8.26_1.png,0.26.-83.6.39.-41.8.26_3.png,LegendDirSun.png,0.26.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,39,39,,+11.77,+4.35,+8.88,+0.46,northarrow.png,-83.6.39.-83.6.39.-41.8.26_1.png,-83.6.39.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-83.6.39.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,39,39,,+14.01,+4.44,+13.03,+0.47,northarrow.png,-41.8.39.-83.6.39.-41.8.26_1.png,-41.8.39.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-41.8.39.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,39,39,,+14.14,+4.44,+13.33,+0.47,northarrow.png,0.39.-83.6.39.-41.8.26_1.png,0.39.-83.6.39.-41.8.26_3.png,LegendDirSun.png,0.39.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,84,26,39,52,,+7.31,+4.18,+1.64,+0.43,northarrow.png,-83.6.52.-83.6.39.-41.8.26_1.png,-83.6.52.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-83.6.52.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,42,26,39,52,,+12.61,+4.38,+10.38,+0.46,northarrow.png,-41.8.52.-83.6.39.-41.8.26_1.png,-41.8.52.-83.6.39.-41.8.26_3.png,LegendDirSun.png,-41.8.52.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,84,0,26,39,52,,+14.14,+4.44,+13.33,+0.47,northarrow.png,0.52.-83.6.39.-41.8.26_1.png,0.52.-83.6.39.-41.8.26_3.png,LegendDirSun.png,0.52.-83.6.39.-41.8.26_2.png,LegendSolRad.png
42,42,84,26,39,13,,+18.25,+4.60,+19.04,+0.50,northarrow.png,-83.6.13.-41.8.39.-41.8.26_1.png,-83.6.13.-41.8.39.-41.8.26_3.png,LegendDirSun.png,-83.6.13.-41.8.39.-41.8.26_2.png,LegendSolRad.png
42,42,42,26,39,13,,+18.25,+4.60,+19.06,+0.50,northarrow.png,-41.8.13.-41.8.39.-41.8.26_1.png,-41.8.13.-41.8.39.-41.8.26_3.png,LegendDirSun.png,-41.8.13.-41.8.39.-41.8.26_2.png,LegendSolRad.png
